study_area,id,Latitude,Longitude,orbit,incidence_angle,field_id,date,soil_moisture,G_VH_dB,G_VV_dB,projectedLocalIncidenceAngle,assumed_clay_content,C11_ILSF9_BI1000_dB,C22_ILSF9_BI1000_dB,Surface_r_ILSF9_BI1000,Volume_g_ILSF9_BI1000,Ratio_b_ILSF9_BI1000,projectedLocalIncidenceAngle,soil_complex,soil_type,soil_texture,top_texture,range_clay_content,assumed_clay_content
OBORY,OZ19,52.0754802,21.1720895,A029,34.55,OZ,18.04.2024,33.87,-20.05,-10.22,41.15,7.0,-11.815,-24.0477,-12.898,-17.751,4.853,41.15,6,F,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ19,52.0754802,21.1720895,A102,42.91,OZ,21.04.2024,37.03,-19.65,-10.64,49.55,7.0,-14.6264,-24.4511,-16.421,-18.301,1.881,49.55,6,F,ps:pl,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ19,52.0754802,21.1720895,A029,34.55,OZ,30.04.2024,11.62,-20.74,-12.47,41.15,7.0,-15.0399,-21.7518,-19.529,-15.986,-3.543,41.15,6,F,ps:pl,piaski słabogliniaste,5 - 10,7.0
JECAM,WA01,52.0741229,16.6720429,A073,42.0,WA,05.10.2024,17.37,-21.03,-12.82,44.72,7.0,-17.1431,-22.9788,-18.977,-17.354,-1.623,44.72,6,A,ps.gl:ps,piaski słabogliniaste,5 - 10,7.0
JECAM,WA02,52.0742989,16.6725288,A073,42.0,WA,05.10.2024,16.78,-21.58,-13.41,40.17,7.0,-15.8461,-22.2854,-19.191,-16.748,-2.443,40.17,6,A,ps.gl:ps,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ10,52.077831,21.173033,A029,34.55,OZ,18.04.2024,19.62,-22.2,-9.3,34.72,7.0,-9.9079,-23.5807,-11.567,-17.174,5.607,34.72,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ10,52.077831,21.173033,A102,42.91,OZ,21.04.2024,20.77,-23.71,-11.14,42.92,7.0,-14.039,-24.7555,-14.591,-18.839,4.248,42.92,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ11,52.078101,21.173034,A029,34.55,OZ,18.04.2024,21.42,-20.85,-8.85,34.18,7.0,-11.5758,-22.316,-13.015,-16.559,3.544,34.18,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ11,52.078101,21.173034,A102,42.91,OZ,21.04.2024,20.65,-22.17,-10.77,42.35,7.0,-9.8098,-25.2149,-12.274,-19.455,7.181,42.35,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ13,52.0781,21.173325,A029,34.55,OZ,18.04.2024,18.17,-23.44,-8.84,34.33,7.0,-11.3551,-24.2087,-12.003,-17.948,5.945,34.33,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ13,52.0781,21.173325,A102,42.91,OZ,21.04.2024,20.48,-23.16,-10.87,41.68,7.0,-14.4231,-25.6366,-13.942,-19.503,5.561,41.68,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ14,52.07783,21.17347,A029,34.55,OZ,18.04.2024,20.78,-23.19,-8.71,34.64,7.0,-10.6649,-24.5512,-11.278,-18.028,6.75,34.64,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ14,52.07783,21.17347,A102,42.91,OZ,21.04.2024,23.77,-21.9,-10.09,42.95,7.0,-14.0899,-26.0835,-14.759,-19.995,5.237,42.95,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ15,52.07765,21.173761,A029,34.55,OZ,18.04.2024,19.61,-21.35,-8.63,36.44,7.0,-11.5387,-22.4925,-12.585,-16.769,4.184,36.44,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ15,52.07765,21.173761,A102,42.91,OZ,21.04.2024,25.14,-21.9,-11.09,44.82,7.0,-13.8436,-27.5344,-14.649,-20.376,5.727,44.82,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ16,52.07738,21.173906,A029,34.55,OZ,18.04.2024,22.83,-22.68,-9.48,34.65,7.0,-12.0808,-22.9969,-13.436,-17.11,3.674,34.65,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ16,52.07738,21.173906,A102,42.91,OZ,21.04.2024,23.58,-21.44,-11.47,42.97,7.0,-14.5669,-25.3814,-15.249,-19.351,4.102,42.97,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ17,52.077471,21.173323,A029,34.55,OZ,18.04.2024,23.13,-20.96,-8.59,36.29,7.0,-10.4161,-22.4944,-12.051,-16.635,4.584,36.29,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OZ17,52.077471,21.173323,A102,42.91,OZ,21.04.2024,25.65,-21.9,-10.97,44.48,7.0,-14.1303,-25.2019,-15.009,-19.145,4.136,44.48,6,F,ps.płz:płi,piaski słabogliniaste,5 - 10,7.0
OBORY,OJ01,52.079487,21.1509135,A029,34.55,OJ,09.09.2024,4.8,-20.57,-14.36,32.15,8.0,-20.774,-25.505,-25.48,-19.587,-5.893,32.15,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ01,52.079487,21.1509135,A102,42.91,OJ,13.09.2024,6.3,-22.3,-13.6,40.27,8.0,-17.2633,-24.3752,-21.151,-18.502,-2.649,40.27,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ02,52.0793637,21.151637,A029,34.55,OJ,09.09.2024,5.24,-26.21,-14.74,35.95,8.0,-19.52,-25.4704,-23.398,-20.049,-3.35,35.95,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ02,52.0793637,21.151637,A102,42.91,OJ,13.09.2024,6.92,-24.06,-15.35,44.17,8.0,-18.8524,-25.5648,-21.474,-20.231,-1.243,44.17,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ03,52.0794352,21.1523925,A029,34.55,OJ,09.09.2024,8.16,-27.49,-14.03,32.5,8.0,-19.3281,-26.2875,-22.652,-19.235,-3.416,32.5,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ03,52.0794352,21.1523925,A102,42.91,OJ,13.09.2024,9.31,-24.64,-15.64,40.79,8.0,-19.7841,-26.0017,-22.06,-19.821,-2.239,40.79,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ04,52.0790183,21.1526204,A029,34.55,OJ,09.09.2024,8.19,-20.01,-12.38,30.7,8.0,-15.5764,-22.7549,-16.534,-16.935,0.401,30.7,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ04,52.0790183,21.1526204,A102,42.91,OJ,13.09.2024,8.61,-19.75,-15.79,38.97,8.0,-14.9233,-22.5163,-16.896,-16.586,-0.31,38.97,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ05,52.078757,21.1522379,A029,34.55,OJ,09.09.2024,5.75,-24.16,-15.79,32.0,8.0,-17.6232,-23.4532,-22.423,-17.846,-4.578,32.0,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ05,52.078757,21.1522379,A102,42.91,OJ,13.09.2024,7.64,-28.56,-16.25,40.22,8.0,-17.9972,-29.2615,-18.746,-21.455,2.709,40.22,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ06,52.0788652,21.151777,A029,34.55,OJ,09.09.2024,5.98,-26.2,-15.17,34.66,8.0,-18.5322,-25.1417,-21.89,-19.332,-2.557,34.66,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ06,52.0788652,21.151777,A102,42.91,OJ,13.09.2024,8.14,-25.91,-15.86,42.97,8.0,-19.6121,-26.6812,-20.845,-21.293,0.448,42.97,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ07,52.0790218,21.1510273,A029,34.55,OJ,09.09.2024,7.43,-26.71,-14.29,37.15,8.0,-17.713,-24.0708,-21.727,-18.232,-3.495,37.15,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
OBORY,OJ07,52.0790218,21.1510273,A102,42.91,OJ,13.09.2024,7.46,-24.19,-14.84,45.55,8.0,-18.9951,-26.0526,-22.29,-20.005,-2.285,45.55,6,Bk,psp:.pl,piaski słabogliniaste,5 - 10,8.0
KEDZIERZYN,KKT01,50.3751289,18.0987397,A175,36.95,KKT,14.10.2024,27.85,-18.61,-9.01,35.83,28.0,-12.0658,-20.7331,-14.194,-14.846,0.651,35.83,2,F,s,mady średnie,21 - 35,28.0
KEDZIERZYN,KKT02,50.3750787,18.0992675,A175,36.95,KKT,14.10.2024,29.51,-17.8,-9.14,34.17,28.0,-11.9626,-20.8262,-14.646,-14.8,0.154,34.17,2,F,s,mady średnie,21 - 35,28.0
KEDZIERZYN,KKT03,50.3755559,18.0992497,A175,36.95,KKT,14.10.2024,30.85,-17.53,-9.02,35.03,28.0,-11.4875,-22.7073,-13.355,-15.706,2.351,35.03,2,F,s,mady średnie,21 - 35,28.0
KEDZIERZYN,KKT04,50.3758962,18.098889,A175,36.95,KKT,14.10.2024,41.63,-18.21,-9.99,35.05,28.0,-13.7918,-21.7301,-15.901,-15.43,-0.471,35.05,8,F,s:pgm,mady średnie,21 - 35,28.0
KEDZIERZYN,KD02,50.3607403,18.1116189,A175,36.95,KD,11.10.2024,23.95,-21.15,-11.19,37.08,28.0,-15.3679,-24.8985,-17.181,-18.766,1.585,37.08,4,F,s:żp,mady średnie,21 - 35,28.0
KEDZIERZYN,KD03,50.3604392,18.111835,A175,36.95,KD,11.10.2024,21.04,-21.4,-11.98,37.38,28.0,-14.7187,-23.8434,-16.891,-18.034,1.143,37.38,4,F,s:żp,mady średnie,21 - 35,28.0
MLOCHOW,ZL01,52.0604548,20.7659935,A029,32.72,ZL,30.01.2025,30.53,-23.852,-8.2622,31.6,,-12.6274,-19.0367,-16.494,-13.141,-3.354,31.6,Tnk,,,,,
MLOCHOW,ZL02,52.0600147,20.7658631,A029,32.72,ZL,30.01.2025,25.52,-19.0811,-7.2722,32.78,,-12.1579,-19.152,-17.296,-13.174,-4.121,32.78,Tnk,,,,,
MLOCHOW,ZL03,52.059536,20.7657311,A029,32.72,ZL,30.01.2025,14.41,-23.0004,-9.7008,32.79,,-14.9242,-18.2525,-23.456,-13.564,-9.892,32.79,Tnk,,,,,
MLOCHOW,ZL06,52.0603794,20.7650981,A029,32.72,ZL,30.01.2025,31.73,-20.0749,-7.4216,32.78,,-14.0307,-19.782,-18.273,-13.586,-4.688,32.78,Tnk,,,,,
OBORY,OM11,52.0788922,21.1772572,A102,42.91,OM,13.09.2024,10.08,-25.16,-14.48,42.57,,-17.4331,-26.2729,-19.314,-20.726,1.412,42.57,WN,,,,,
OBORY,OR08,52.087837,21.153952,A029,34.55,OR,24.03.2024,41.63,-16.34,-3.94,34.21,,-6.3124,-19.2334,-7.278,-13.461,6.183,34.21,WN,,,,,
OBORY,OR08,52.087837,21.153952,A029,34.55,OR,05.04.2024,38.11,-17.62,-5.15,34.21,,-7.5037,-20.0035,-8.297,-14.194,5.897,34.21,WN,,,,,
OBORY,OR08,52.087837,21.153952,A029,34.55,OR,17.04.2024,31.71,-21.43,-7.8,34.21,,-9.8366,-22.5639,-10.844,-16.485,5.641,34.21,WN,,,,,
OBORY,OR08,52.087837,21.153952,A102,42.91,OR,21.04.2024,19.99,-20.52,-10.43,42.6,,-12.0535,-22.5759,-13.702,-16.194,2.492,42.6,WN,,,,,
OBORY,OR08,52.087837,21.153952,A029,34.55,OR,11.05.2024,27.17,-25.51,-12.7,34.21,,-15.0644,-24.5974,-17.394,-18.596,1.203,34.21,WN,,,,,
